id;city_id;name;code
5543;395;Tanambulava;72.10.10
5544;395;Dolo Barat;72.10.11
5545;395;Dolo;72.10.12
5546;395;Kinovaro;72.10.13
5547;395;Marawola;72.10.14
5548;395;Marawola Barat;72.10.15
5549;396;Banggai;72.11.01
5550;396;Banggai Utara;72.11.02
5551;396;Bokan Kepulauan;72.11.03
5552;396;Bangkurung;72.11.04
5553;396;Labobo;72.11.05
5554;396;Banggai Selatan;72.11.06
5555;396;Banggai Tengah;72.11.07
5556;397;Petasia;72.12.01
5557;397;Petasia Timur;72.12.02
5558;397;Lembo Raya;72.12.03
5559;397;Lembo;72.12.04
5560;397;Mori Atas;72.12.05
5561;397;Mori Utara;72.12.06
5562;397;Soyo Jaya;72.12.07
5563;397;Bungku Utara;72.12.08
5564;397;Mamosalato;72.12.09
5565;397;Petasia Barat;72.12.10
5566;398;Palu Timur;72.71.01
5567;398;Palu Barat;72.71.02
5568;398;Palu Selatan;72.71.03
5569;398;Palu Utara;72.71.04
5570;398;Ulujadi;72.71.05
5571;398;Tatanga;72.71.06
5572;398;Tawaeli;72.71.07
5573;398;Mantikulore;72.71.08
5574;399;Benteng;73.01.01
5575;399;Bontoharu;73.01.02
5576;399;Bontomatene;73.01.03
5577;399;Bontomanai;73.01.04
5578;399;Bontosikuyu;73.01.05
5579;399;Pasimasunggu (Pasimassunggu);73.01.06
5580;399;Pasimarannu;73.01.07
5581;399;Taka Bonerate (Takabonerate);73.01.08
5582;399;Pasilambena;73.01.09
5583;399;Pasimasunggu Timur;73.01.10
5584;399;Buki;73.01.11
5585;400;Gantarang (Gantorang, Gangking);73.02.01
5586;400;Ujung Bulu;73.02.02
5587;400;Bonto Bahari;73.02.03
5588;400;Bonto Tiro (Bontotiro);73.02.04
5589;400;Herlang (Hero Lange Lange);73.02.05
5590;400;Kajang;73.02.06
5591;400;Bulukumpa (Bulukumba);73.02.07
5592;400;Kindang;73.02.08
5593;400;Ujungloe (Ujung Loe);73.02.09
5594;400;Rilauale (Rilau Ale);73.02.10
5595;401;Bissappu;73.03.01
5596;401;Bantaeng;73.03.02
5597;401;Eremerasa;73.03.03
5598;401;Tompo Bulu (Tompobulu);73.03.04
5599;401;Pajukukang;73.03.05
5600;401;Uluere;73.03.06
5601;401;Gantarang Keke (Gantareng Keke);73.03.07
5602;401;Sinoa;73.03.08
5603;402;Bangkala;73.04.01
5604;402;Tamalatea;73.04.02
5605;402;Binamu;73.04.03
5606;402;Batang;73.04.04
5607;402;Kelara;73.04.05
5608;402;Bangkala Barat;73.04.06
5609;402;Bontoramba;73.04.07
5610;402;Turatea;73.04.08
5611;402;Arungkeke;73.04.09
5612;402;Rumbia;73.04.10
5613;402;Tarowang;73.04.11
5614;403;Mappakasunggu;73.05.01
5615;403;Mangarabombang (Mangara Bombang);73.05.02
5616;403;Polongbangkeng Selatan (Polombangkeng);73.05.03
5617;403;Polongbangkeng Utara (Polombangkeng);73.05.04
5618;403;Galesong Selatan;73.05.05
5619;403;Galesong Utara;73.05.06
5620;403;Pattallassang (Patallassang);73.05.07
5621;403;Sanrobone;73.05.08
5622;403;Galesong;73.05.09
5623;403;Kepulauan Tanakeke;73.05.10
5624;403;Polongbangkeng Timur;73.05.11
5625;403;Laikang;73.05.12
5626;404;Bontonompo;73.06.01
5627;404;Bajeng;73.06.02
5628;404;Tompobullu (Tompobulu);73.06.03
5629;404;Tinggimoncong;73.06.04
5630;404;Parangloe;73.06.05
5631;404;Bontomarannu;73.06.06
5632;404;Palangga (Pallangga);73.06.07
5633;404;Somba Opu (Upu);73.06.08
5634;404;Bungaya;73.06.09
5635;404;Tombolopao (Tombolo Pao);73.06.10
5636;404;Biringbulu;73.06.11
5637;404;Barombong;73.06.12
5638;404;Pattalasang (Pattallassang);73.06.13
5639;404;Manuju;73.06.14
5640;404;Bontolempangang;73.06.15
5641;404;Bontonompo Selatan;73.06.16
5642;404;Parigi;73.06.17
5643;404;Bajeng Barat;73.06.18
5644;405;Sinjai Barat;73.07.01
5645;405;Sinjai Selatan;73.07.02
5646;405;Sinjai Timur;73.07.03
5647;405;Sinjai Tengah;73.07.04
5648;405;Sinjai Utara;73.07.05
5649;405;Bulupoddo;73.07.06
5650;405;Sinjai Borong;73.07.07
5651;405;Tellu Limpoe;73.07.08
5652;405;Pulau Sembilan;73.07.09
5653;406;Bontocani;73.08.01
5654;406;Kahu;73.08.02
5655;406;Kajuara;73.08.03
5656;406;Salomekko;73.08.04
5657;406;Tonra;73.08.05
5658;406;Libureng;73.08.06
5659;406;Mare;73.08.07
5660;406;Sibulue;73.08.08
5661;406;Barebbo;73.08.09
5662;406;Cina;73.08.10
5663;406;Ponre;73.08.11
5664;406;Lappariaja;73.08.12
5665;406;Lamuru;73.08.13
5666;406;Ulaweng;73.08.14
5667;406;Palakka;73.08.15
5668;406;Awangpone;73.08.16
5669;406;Tellu Siattinge;73.08.17
5670;406;Ajangale;73.08.18
5671;406;Dua Boccoe;73.08.19
5672;406;Cenrana;73.08.20
5673;406;Tanete Riattang;73.08.21
5674;406;Tanete Riattang Barat;73.08.22
5675;406;Tanete Riattang Timur;73.08.23
5676;406;Amali;73.08.24
5677;406;Tellulimpoe (Tellu Limpoe);73.08.25
5678;406;Bengo;73.08.26
5679;406;Patimpeng;73.08.27
5680;407;Mandai;73.09.01
5681;407;Camba;73.09.02
5682;407;Bantimurung;73.09.03
5683;407;Maros Baru;73.09.04
5684;407;Bontoa (Maros Utara);73.09.05
5685;407;Malllawa (Mallawa);73.09.06
5686;407;Tanralili;73.09.07
5687;407;Marusu;73.09.08
5688;407;Simbang;73.09.09
5689;407;Cenrana;73.09.10
5690;407;Tompobulu (Tompu Bulu);73.09.11
5691;407;Lau;73.09.12
5692;407;Moncongloe (Moncong Loe);73.09.13
5693;407;Turikale;73.09.14
5694;408;Liukang Tangaya;73.10.01
5695;408;Liukang Kalmas (Kalukuang Masalima);73.10.02
5696;408;Liukang Tupabbiring;73.10.03
5697;408;Pangkajene;73.10.04
5698;408;Balocci;73.10.05
5699;408;Bungoro;73.10.06
5700;408;Labakkang;73.10.07
5701;408;Marang (Ma Rang);73.10.08
5702;408;Segeri;73.10.09
5703;408;Minasa Tene;73.10.10
5704;408;Mandalle;73.10.11
5705;408;Tondong Tallasa;73.10.12
5706;408;Liukang Tupabbiring Utara;73.10.13
5707;409;Tanete Riaja;73.11.01
5708;409;Tanete Rilau;73.11.02
5709;409;Barru;73.11.03
5710;409;Soppeng Riaja;73.11.04
5711;409;Mallusetasi;73.11.05
5712;409;Pujananting;73.11.06
5713;409;Balusu;73.11.07
5714;410;Marioriwawo (Mario Riwawo);73.12.01
5715;410;Liliraja (Lili Riaja);73.12.02
5716;410;Lilirilau (Lili Rilau);73.12.03
5717;410;Lalabata;73.12.04
5718;410;Marioriawa (Mario Riawa);73.12.05
5719;410;Donri Donri;73.12.06
5720;410;Ganra;73.12.07
5721;410;Citta;73.12.08
5722;411;Sabangparu;73.13.01
5723;411;Pammana;73.13.02
5724;411;Takkalalla;73.13.03
5725;411;Sajoanging;73.13.04
5726;411;Majauleng;73.13.05
5727;411;Tempe;73.13.06
5728;411;Belawa;73.13.07
5729;411;Tanasitolo;73.13.08
5730;411;Maniangpajo;73.13.09
5731;411;Pitumpanua;73.13.10
5732;411;Bola;73.13.11
5733;411;Penrang;73.13.12
5734;411;Gilireng;73.13.13
5735;411;Keera;73.13.14
5736;412;Panca Lautang;73.14.01
5737;412;Tellu Limpoe;73.14.02
5738;412;Watang Pulu;73.14.03
5739;412;Baranti;73.14.04
5740;412;Panca Rijang;73.14.05
5741;412;Kulo;73.14.06
5742;412;Maritengngae;73.14.07
5743;412;Watang Sidenreng (Wattang Sidenreng);73.14.08
5744;412;Dua Pitue;73.14.09
5745;412;Pitu Riawa;73.14.10
5746;412;Pitu Riase;73.14.11
5747;413;Mattiro Sompe (Matirro Sompe);73.15.01
5748;413;Suppa;73.15.02
5749;413;Mattiro Bulu;73.15.03
5750;413;Watang Sawitto (Watang Sawito);73.15.04
5751;413;Patampanua;73.15.05
5752;413;Duampanua;73.15.06
5753;413;Lembang;73.15.07
5754;413;Cempa;73.15.08
5755;413;Tiroang;73.15.09
5756;413;Lansirang (Lanrisang);73.15.10
5757;413;Paleteang;73.15.11
5758;413;Batulappa (Batu Lappa);73.15.12
5759;414;Maiwa;73.16.01
5760;414;Enrekang;73.16.02
5761;414;Baraka;73.16.03
5762;414;Anggeraja;73.16.04
5763;414;Alla;73.16.05
5764;414;Bungin;73.16.06
5765;414;Cendana;73.16.07
5766;414;Curio;73.16.08
5767;414;Malua;73.16.09
5768;414;Buntu Batu;73.16.10
5769;414;Masalle;73.16.11
5770;414;Baroko;73.16.12
5771;415;Basse Sangtempe (Bassesang Tempe / Bastem);73.17.01
5772;415;Larompong;73.17.02
5773;415;Suli;73.17.03
5774;415;Bajo;73.17.04
5775;415;Bua Ponrang (Bupon);73.17.05
5776;415;Walenrang;73.17.06
5777;415;Belopa;73.17.07
5778;415;Bua;73.17.08
5779;415;Lamasi;73.17.09
5780;415;Larompong Selatan;73.17.10
5781;415;Ponrang;73.17.11
5782;415;Latimojong;73.17.12
5783;415;Kamanre;73.17.13
5784;415;Belopa Utara;73.17.14
5785;415;Walenrang Barat;73.17.15
5786;415;Walenrang Utara;73.17.16
5787;415;Walenrang Timur;73.17.17
5788;415;Lamasi Timur;73.17.18
5789;415;Suli Barat;73.17.19
5790;415;Bajo Barat;73.17.20
5791;415;Ponrang Selatan;73.17.21
5792;415;Basse Sangtempe Utara;73.17.22
5793;416;Saluputi (Saluputti);73.18.01
5794;416;Bittuang;73.18.02
5795;416;Bonggakaradeng;73.18.03
5796;416;Makale;73.18.05
5797;416;Simbuang;73.18.09
5798;416;Rantetayo;73.18.11
5799;416;Mengkendek;73.18.12
5800;416;Sangalla (Sanggala);73.18.13
5801;416;Gandangbatu Sillanan (Gandang Batu Sillanan);73.18.19
5802;416;Rembon;73.18.20
5803;416;Makale Utara;73.18.27
5804;416;Mappak;73.18.28
5805;416;Makale Selatan;73.18.29
5806;416;Masanda;73.18.31
5807;416;Sangalla Selatan;73.18.33
5808;416;Sangalla Utara;73.18.34
5809;416;Malimbong Balepe;73.18.35
5810;416;Rano;73.18.37
5811;416;Kurra;73.18.38
5812;417;Malangke;73.22.01
5813;417;Bone Bone;73.22.02
5814;417;Masamba;73.22.03
5815;417;Sabbang;73.22.04
5816;417;Rongkong (Limbong);73.22.05
5817;417;Sukamaju;73.22.06
5818;417;Seko;73.22.07
5819;417;Malangke Barat;73.22.08
5820;417;Rampi;73.22.09
5821;417;Mappedeceng;73.22.10
5822;417;Baebunta;73.22.11
5823;417;Tana Lili;73.22.12
5824;417;Sukamaju Selatan;73.22.13
5825;417;Baebunta Selatan;73.22.14
5826;417;Sabbang Selatan;73.22.15
5827;418;Mangkutana;73.24.01
5828;418;Nuha;73.24.02
5829;418;Towuti;73.24.03
5830;418;Malili;73.24.04
5831;418;Angkona;73.24.05
5832;418;Wotu;73.24.06
5833;418;Burau;73.24.07
5834;418;Tomoni;73.24.08
5835;418;Tomoni Timur;73.24.09
5836;418;Kalaena;73.24.10
5837;418;Wasuponda;73.24.11
5838;419;Rantepao;73.26.01
5839;419;Sesean;73.26.02
5840;419;Nanggala;73.26.03
5841;419;Rindingallo;73.26.04
5842;419;Buntao;73.26.05
5843;419;Sa'dan;73.26.06
5844;419;Sanggalangi;73.26.07
5845;419;Sopai;73.26.08
5846;419;Tikala;73.26.09
5847;419;Balusu;73.26.10
5848;419;Tallunglipu;73.26.11
5849;419;Dende' Piongan Napo;73.26.12
5850;419;Buntu Pepasan;73.26.13
5851;419;Baruppu;73.26.14
5852;419;Kesu;73.26.15
5853;419;Tondon;73.26.16
5854;419;Bangkelekila;73.26.17
5855;419;Rantebua;73.26.18
5856;419;Sesean Suloara;73.26.19
5857;419;Kapala Pitu (Kapalla Pitu);73.26.20
5858;419;Awan Rante Karua;73.26.21
5859;420;Mariso;73.71.01
5860;420;Mamajang;73.71.02
5861;420;Makassar;73.71.03
5862;420;Ujung Pandang;73.71.04
5863;420;Wajo;73.71.05
5864;420;Bontoala;73.71.06
5865;420;Tallo;73.71.07
5866;420;Ujung Tanah;73.71.08
5867;420;Panakkukang;73.71.09
5868;420;Tamalate;73.71.10
5869;420;Biringkanaya (Biring Kanaya);73.71.11
5870;420;Manggala;73.71.12
5871;420;Rappocini;73.71.13
5872;420;Tamalanrea;73.71.14
5873;420;Kepulauan Sangkarrang;73.71.15
5874;421;Bacukiki;73.72.01
5875;421;Ujung;73.72.02
5876;421;Soreang;73.72.03
5877;421;Bacukiki Barat;73.72.04
5878;422;Wara;73.73.01
5879;422;Wara Utara;73.73.02
5880;422;Wara Selatan;73.73.03
5881;422;Telluwanua;73.73.04
5882;422;Wara Timur;73.73.05
5883;422;Wara Barat;73.73.06
5884;422;Sendana;73.73.07
5885;422;Mungkajang;73.73.08
5886;422;Bara;73.73.09
5887;423;Wundulako;74.01.01
5888;423;Kolaka;74.01.04
5889;423;Pomalaa;74.01.07
5890;423;Watubangga;74.01.08
5891;423;Wolo;74.01.10
5892;423;Baula;74.01.12
5893;423;Latambaga;74.01.14
5894;423;Tanggetada;74.01.18
5895;423;Samaturu;74.01.20
5896;423;Toari;74.01.24
5897;423;Polinggona;74.01.25
5898;423;Iwoimendaa;74.01.27
5899;424;Lambuya;74.02.01
5900;424;Unaaha;74.02.02
5901;424;Wawotobi;74.02.03
5902;424;Pondidaha;74.02.04
5903;424;Sampara;74.02.05
5904;424;Abuki;74.02.10
5905;424;Soropia;74.02.11
5906;424;Tongauna;74.02.15
5907;424;Latoma;74.02.16
5908;424;Puriala;74.02.17
5909;424;Uepai;74.02.18
5910;424;Wonggeduku;74.02.19
5911;424;Besulutu;74.02.20
5912;424;Bondoala;74.02.21
5913;424;Routa;74.02.23
5914;424;Anggaberi;74.02.24
5915;424;Meluhu;74.02.25
5916;424;Amonggedo;74.02.28
5917;424;Asinua;74.02.31
5918;424;Konawe;74.02.32
5919;424;Kapoiala;74.02.33
5920;424;Lalonggasumeeto;74.02.36
5921;424;Onembute;74.02.37
5922;424;Padangguni;74.02.38
5923;424;Morosi;74.02.39
5924;424;Anggalomoare;74.02.40
5925;424;Wonggeduku Barat;74.02.41
5926;424;Tongauna Utara;74.02.42
5927;425;Napabalano;74.03.06
5928;425;Maligano;74.03.07
5929;425;Wakorumba Selatan;74.03.13
5930;425;Lasalepa;74.03.14
5931;425;Batalaiworu (Batalaiwaru);74.03.15
5932;425;Katobu;74.03.16
5933;425;Duruka;74.03.17
5934;425;Lohia;74.03.18
5935;425;Watopute;74.03.19
5936;425;Kontunaga;74.03.20
5937;425;Kabangka;74.03.23
5938;425;Kabawo;74.03.24
5939;425;Parigi;74.03.25
5940;425;Bone (Bone Tondo);74.03.26
5941;425;Tongkuno;74.03.27
5942;425;Pasir Putih;74.03.28
5943;425;Kontu Kowuna;74.03.30
5944;425;Marobo;74.03.31
5945;425;Tongkuno Selatan;74.03.32
5946;425;Pasi Kolaga;74.03.33
5947;425;Batukara;74.03.34
5948;425;Towea;74.03.37
5949;426;Pasarwajo (Pasar Wajo);74.04.11
5950;426;Kapontori;74.04.22
5951;426;Lasalimu;74.04.23
5952;426;Lasalimu Selatan;74.04.24
5953;426;Siotapina (Siontapia / Siontapina);74.04.27
5954;426;Wolowa;74.04.28
5955;426;Wabula;74.04.29
5956;427;Tinanggea;74.05.01
5957;427;Angata;74.05.02
5958;427;Andoolo;74.05.03
5959;427;Palangga;74.05.04
5960;427;Landono;74.05.05
5961;427;Lainea;74.05.06
5962;427;Konda;74.05.07
5963;427;Ranomeeto;74.05.08
5964;427;Kolono;74.05.09
5965;427;Moramo;74.05.10
5966;427;Laonti;74.05.11
5967;427;Lalembuu;74.05.12
5968;427;Benua;74.05.13
5969;427;Palangga Selatan;74.05.14
5970;427;Mowila;74.05.15
5971;427;Moramo Utara;74.05.16
5972;427;Buke;74.05.17
5973;427;Wolasi;74.05.18
5974;427;Laeya;74.05.19
5975;427;Baito;74.05.20
5976;427;Basala;74.05.21
5977;427;Ranomeeto Barat;74.05.22
5978;427;Kolono Timur;74.05.23
5979;427;Sabulakoa;74.05.24
5980;427;Andoolo Barat;74.05.25
5981;428;Poleang;74.06.01
5982;428;Poleang Timur;74.06.02
5983;428;Rarowatu;74.06.03
5984;428;Rumbia;74.06.04
5985;428;Kabaena;74.06.05
5986;428;Kabaena Timur;74.06.06
5987;428;Poleang Barat;74.06.07
5988;428;Mata Oleo;74.06.08
5989;428;Rarowatu Utara;74.06.09
5990;428;Poleang Utara;74.06.10
5991;428;Poleang Selatan;74.06.11
5992;428;Poleang Tenggara;74.06.12
5993;428;Kabaena Selatan;74.06.13
5994;428;Kabaena Barat;74.06.14
5995;428;Kabaena Utara;74.06.15
5996;428;Kabaena Tengah;74.06.16
5997;428;Kepulauan Masaloka Raya;74.06.17
5998;428;Rumbia Tengah;74.06.18
5999;428;Poleang Tengah;74.06.19
6000;428;Tontonunu;74.06.20
6001;428;Lantari Jaya;74.06.21
6002;428;Mata Usu;74.06.22
6003;429;Wangi Wangi;74.07.01
6004;429;Kaledupa;74.07.02
6005;429;Tomia;74.07.03
6006;429;Binongko;74.07.04
6007;429;Wangi Wangi Selatan;74.07.05
6008;429;Kaledupa Selatan;74.07.06
6009;429;Tomia Timur;74.07.07
6010;429;Togo Binongko;74.07.08
6011;430;Lasusua;74.08.01
6012;430;Pakue;74.08.02
6013;430;Batu Putih;74.08.03
6014;430;Rante Angin;74.08.04
6015;430;Kodeoha;74.08.05
6016;430;Ngapa;74.08.06
6017;430;Wawo;74.08.07
6018;430;Lambai;74.08.08
6019;430;Watunohu;74.08.09
6020;430;Pakue Tengah;74.08.10
6021;430;Pakue Utara;74.08.11
6022;430;Porehu;74.08.12
6023;430;Katoi;74.08.13
6024;430;Tiwu;74.08.14
6025;430;Tolala;74.08.15
6026;431;Asera;74.09.01
6027;431;Wiwirano;74.09.02
6028;431;Langgikima;74.09.03
6029;431;Molawe;74.09.04
6030;431;Lasolo;74.09.05
6031;431;Lembo;74.09.06
6032;431;Sawa;74.09.07
6033;431;Oheo;74.09.08
6034;431;Andowia;74.09.09
6035;431;Motui;74.09.10
6036;431;Wawolesea;74.09.11
6037;431;Lasolo Kepulauan;74.09.12
6038;431;Landawe;74.09.13
6039;432;Kulisusu (Kalingsusu/Kalisusu);74.10.01
6040;432;Kambowa;74.10.02
6041;432;Bonegunu;74.10.03
6042;432;Kulisusu Barat;74.10.04
6043;432;Kulisusu Utara;74.10.05
6044;432;Wakorumba Utara;74.10.06
6045;433;Tirawuta;74.11.01
6046;433;Loea;74.11.02
6047;433;Ladongi;74.11.03
6048;433;Poli Polia;74.11.04
6049;433;Lambandia;74.11.05
6050;433;Lalolae;74.11.06
6051;433;Mowewe;74.11.07
6052;433;Uluiwoi;74.11.08
6053;433;Tinondo;74.11.09
6054;433;Aere;74.11.10
6055;433;Ueesi;74.11.11
6056;433;Dangia;74.11.12
6057;434;Wawonii Barat;74.12.01
6058;434;Wawonii Utara;74.12.02
6059;434;Wawonii Timur Laut;74.12.03
6060;434;Wawonii Timur;74.12.04
6061;434;Wawonii Tenggara;74.12.05
6062;434;Wawonii Selatan;74.12.06
6063;434;Wawonii Tengah;74.12.07
6064;435;Sawerigadi;74.13.01
6065;435;Barangka;74.13.02
6066;435;Lawa;74.13.03
6067;435;Wadaga;74.13.04
6068;435;Tiworo Selatan;74.13.05
6069;435;Maginti;74.13.06
6070;435;Tiworo Tengah;74.13.07
6071;435;Tiworo Utara;74.13.08
6072;435;Tiworo Kepulauan;74.13.09
6073;435;Kusambi;74.13.10
6074;435;Napano Kusambi;74.13.11
6075;436;Lakudo;74.14.01
6076;436;Mawasangka Timur;74.14.02
6077;436;Mawasangka Tengah;74.14.03
6078;436;Mawasangka;74.14.04
6079;436;Talaga Raya;74.14.05
6080;436;Gu;74.14.06
6081;436;Sangia Wambulu;74.14.07
6082;437;Batauga;74.15.01
6083;437;Sampolawa;74.15.02
6084;437;Lapandewa;74.15.03
6085;437;Batu Atas;74.15.04
6086;437;Siompu Barat;74.15.05
6087;437;Siompu;74.15.06
6088;437;Kadatua;74.15.07
6089;438;Mandonga;74.71.01
6090;438;Kendari;74.71.02
6091;438;Baruga;74.71.03
6092;438;Poasia;74.71.04
6093;438;Kendari Barat;74.71.05
6094;438;Abeli;74.71.06
6095;438;Wua-Wua;74.71.07
6096;438;Kadia;74.71.08
6097;438;Puuwatu;74.71.09
6098;438;Kambu;74.71.10
6099;438;Nambo;74.71.11
6100;439;Betoambari;74.72.01
6101;439;Wolio;74.72.02
6102;439;Sorawolio (Sora Walio / Sorowalio);74.72.03
6103;439;Bungi;74.72.04
6104;439;Kokalukuna;74.72.05
6105;439;Murhum;74.72.06
6106;439;Lea-Lea;74.72.07
6107;439;Batupoaro;74.72.08
6108;440;Limboto;75.01.01
6109;440;Telaga;75.01.02
6110;440;Batudaa;75.01.03
6111;440;Tibawa;75.01.04
6112;440;Batudaa Pantai;75.01.05
6113;440;Boliyohuto (Boliohuto);75.01.09
6114;440;Telaga Biru;75.01.10
6115;440;Bongomeme;75.01.11
6116;440;Tolangohula;75.01.13
6117;440;Mootilango;75.01.14
6118;440;Pulubala;75.01.16
6119;440;Limboto Barat;75.01.17
6120;440;Tilango;75.01.18
6121;440;Tabongo;75.01.19
6122;440;Biluhu;75.01.20
6123;440;Asparaga;75.01.21
6124;440;Talaga Jaya (Telaga Jaya);75.01.22
6125;440;Bilato;75.01.23
6126;440;Dungaliyo;75.01.24
6127;441;Paguyaman;75.02.01
6128;441;Wonosari;75.02.02
6129;441;Dulupi;75.02.03
6130;441;Tilamuta;75.02.04
6131;441;Mananggu;75.02.05
6132;441;Botumoito (Botumoita);75.02.06
6133;441;Paguyaman Pantai;75.02.07
6134;442;Tapa;75.03.01
6135;442;Kabila;75.03.02
6136;442;Suwawa;75.03.03
6137;442;Bonepantai;75.03.04
6138;442;Bulango Utara;75.03.05
6139;442;Tilongkabila;75.03.06
6140;442;Botupingge (Botu Pingge);75.03.07
6141;442;Kabila Bone;75.03.08
6142;442;Bone;75.03.09
6143;442;Bone Raya;75.03.10
6144;442;Suwawa Timur;75.03.11
6145;442;Suwawa Selatan;75.03.12
6146;442;Suwawa Tengah;75.03.13
6147;442;Bulango Ulu;75.03.14
6148;442;Bulango Selatan;75.03.15
6149;442;Bulango Timur;75.03.16
6150;442;Bulawa;75.03.17
6151;442;Pinogu;75.03.18
6152;443;Popayato;75.04.01
6153;443;Lemito;75.04.02
6154;443;Randangan;75.04.03
6155;443;Marisa;75.04.04
6156;443;Paguat;75.04.05
6157;443;Patilanggio;75.04.06
6158;443;Taluditi (Taluduti);75.04.07
6159;443;Dengilo;75.04.08
6160;443;Buntulia;75.04.09
6161;443;Duhiadaa;75.04.10
6162;443;Wanggarasi;75.04.11
6163;443;Popayato Timur;75.04.12
6164;443;Popayato Barat;75.04.13
6165;444;Atinggola;75.05.01
6166;444;Kwandang;75.05.02
6167;444;Anggrek;75.05.03
6168;444;Sumalata;75.05.04
6169;444;Tolinggula;75.05.05
6170;444;Gentuma Raya;75.05.06
6171;444;Tomilito (Tomolito);75.05.07
6172;444;Ponelo Kepulauan;75.05.08
6173;444;Monano;75.05.09
6174;444;Biau;75.05.10
6175;444;Sumalata Timur;75.05.11
6176;445;Kota Barat;75.71.01
6177;445;Kota Selatan;75.71.02
6178;445;Kota Utara;75.71.03
6179;445;Dungingi;75.71.04
6180;445;Kota Timur;75.71.05
6181;445;Kota Tengah;75.71.06
6182;445;Sipatana;75.71.07
6183;445;Dumbo Raya;75.71.08
6184;445;Hulonthalangi;75.71.09
6185;446;Bambalamotu;76.01.01
6186;446;Pasangkayu;76.01.02
6187;446;Baras;76.01.03
6188;446;Sarudu;76.01.04
6189;446;Dapurang;76.01.05
6190;446;Duripoku;76.01.06
6191;446;Bulu Taba;76.01.07
6192;446;Tikke Raya;76.01.08
6193;446;Pedongga;76.01.09
6194;446;Bambaira;76.01.10
6195;446;Sarjo;76.01.11
6196;446;Lariang;76.01.12
6197;447;Mamuju;76.02.01
6198;447;Tapalang;76.02.02
6199;447;Kalukku;76.02.03
6200;447;Kalumpang;76.02.04
6201;447;Papalang;76.02.07
6202;447;Sampaga;76.02.08
6203;447;Tommo;76.02.11
6204;447;Simboro (Simboro dan Kepulauan);76.02.12
6205;447;Tapalang Barat;76.02.13
6206;447;Bonehau;76.02.15
6207;447;Kep. Bala Balakang;76.02.16
6208;448;Mambi;76.03.01
6209;448;Aralle;76.03.02
6210;448;Mamasa;76.03.03
6211;448;Pana;76.03.04
6212;448;Tabulahan;76.03.05
6213;448;Sumarorong;76.03.06
6214;448;Messawa;76.03.07
6215;448;Sesenapadang;76.03.08
6216;448;Tanduk Kalua;76.03.09
6217;448;Tabang;76.03.10
6218;448;Bambang;76.03.11
6219;448;Balla;76.03.12
6220;448;Nosu;76.03.13
6221;448;Tawalian;76.03.14
6222;448;Rantebulahan Timur;76.03.15
6223;448;Buntumalangka;76.03.16
6224;448;Mehalaan;76.03.17
6225;449;Tinambung;76.04.01
6226;449;Campalagian;76.04.02
6227;449;Wonomulyo;76.04.03
6228;449;Polewali;76.04.04
6229;449;Tutar (Tubbi Taramanu, Tutallu);76.04.05
6230;449;Binuang;76.04.06
6231;449;Tapango;76.04.07
6232;449;Mapilli;76.04.08
6233;449;Matangnga;76.04.09
6234;449;Luyo;76.04.10
6235;449;Limboro;76.04.11
6236;449;Balanipa;76.04.12
6237;449;Anreapi;76.04.13
6238;449;Matakali;76.04.14
6239;449;Allu (Alu);76.04.15
6240;449;Bulo;76.04.16
6241;450;Banggae;76.05.01
6242;450;Pamboang;76.05.02
6243;450;Sendana;76.05.03
6244;450;Malunda;76.05.04
6245;450;Ulumanda (Ulumunda);76.05.05
6246;450;Tammerodo Sendana (Tammeredo Sendana);76.05.06
6247;450;Tubo Sendana;76.05.07
6248;450;Banggae Timur;76.05.08
6249;451;Tobadak;76.06.01
6250;451;Pangale;76.06.02
6251;451;Budong-Budong;76.06.03
6252;451;Topoyo;76.06.04
6253;451;Karossa;76.06.05
6254;452;Amahai;81.01.01
6255;452;Teon Nila Serua;81.01.02
6256;452;Seram Utara;81.01.06
6257;452;Banda;81.01.09
6258;452;Tehoru;81.01.11
6259;452;Saparua;81.01.12
6260;452;Pulau Haruku;81.01.13
6261;452;Salahutu;81.01.14
6262;452;Leihitu;81.01.15
6263;452;Nusa Laut;81.01.16
6264;452;Kota Masohi;81.01.17
6265;452;Seram Utara Barat;81.01.20
6266;452;Teluk Elpaputih;81.01.21
6267;452;Leihitu Barat;81.01.22
6268;452;Telutih;81.01.23
6269;452;Seram Utara Timur Seti;81.01.24
6270;452;Seram Utara Timur Kobi;81.01.25
6271;452;Saparua Timur;81.01.26
6272;453;Kei Kecil;81.02.01
6273;453;Kei Besar;81.02.03
6274;453;Kei Besar Selatan;81.02.04
6275;453;Kei Besar Utara Timur;81.02.05
6276;453;Kei Kecil Timur;81.02.13
6277;453;Kei Kecil Barat;81.02.14
6278;453;Manyeuw;81.02.15
6279;453;Hoat Sorbay;81.02.16
6280;453;Kei Besar Utara Barat;81.02.17
6281;453;Kei Besar Selatan Barat;81.02.18
6282;453;Kei Kecil Timur Selatan;81.02.19
6283;454;Tanimbar Selatan;81.03.01
6284;454;Selaru;81.03.02
6285;454;Wertamrian (Wer Tamrian);81.03.03
6286;454;Wermaktian (Wer Maktian);81.03.04
6287;454;Tanimbar Utara;81.03.05
6288;454;Fordata (Yaru);81.03.06
6289;454;Wuar Labobar;81.03.07
6290;454;Kormomolin;81.03.08
6291;454;Nirunmas;81.03.09
6292;454;Molu Maru;81.03.18
