id;district_id;name;postal_code;code
528;29;Uning Sigugur;24675;11.02.11.2015
529;29;Lumban Sitio-Tio;24675;11.02.11.2016
530;29;Lawe Malum;24675;11.02.11.2017
531;29;Alur Baning;24675;11.02.11.2018
532;29;Lingga Alas (Lingge Alas);24675;11.02.11.2019
533;29;Khambung Tumbung (Khambung Tubung);24675;11.02.11.2020
534;29;Tuah Mesade;24675;11.02.11.2021
535;29;Sumukh Alas;24675;11.02.11.2022
536;29;Alukh Bakhu;24675;11.02.11.2023
537;29;Sepekhinding;24675;11.02.11.2024
538;29;Tanoh Subukh;24675;11.02.11.2025
539;29;Pinggan Mbelang;24675;11.02.11.2026
540;29;Sigai Indah;24675;11.02.11.2027
541;29;Ukekh Deleng;24675;11.02.11.2028
542;29;Alas Mesikhat;24675;11.02.11.2029
543;29;Titi Hakhapen (Titai Hakhapen);24675;11.02.11.2030
544;30;Aunan Sepakat;24662;11.02.12.2001
545;30;Lawe Penanggalan;24662;11.02.12.2002
546;30;Lawe Mengkudu;24662;11.02.12.2003
547;30;Jambur Lak Lak;24662;11.02.12.2004
548;30;Simpang Tiga Jongar (Simpang III Jongar);24662;11.02.12.2005
549;30;Jongar Asli (Jongar);24662;11.02.12.2006
550;30;Ketambe;24662;11.02.12.2007
551;30;Rumah Bundar;24662;11.02.12.2008
552;30;Penyeberangan Cingkam;24662;11.02.12.2009
553;30;Deleng Damar;24662;11.02.12.2010
554;30;Bintang Bener;24662;11.02.12.2011
555;30;Suka Rimbun;24662;11.02.12.2012
556;30;Lawe Aunan;24662;11.02.12.2013
557;30;Bener Bepapah (Bener Mepapah);24662;11.02.12.2014
558;30;Penungkunen;24662;11.02.12.2015
559;30;Datok Pining;24662;11.02.12.2016
560;30;Kati Maju;24662;11.02.12.2017
561;30;Leuser (Louser);24662;11.02.12.2018
562;30;Jati Sara (Jati Rasa);24662;11.02.12.2019
563;30;Bukit Mbakhu;24662;11.02.12.2020
564;30;Kayu Metangur (Kayu Mentangur);24662;11.02.12.2021
565;30;Lawe Sembekan;24662;11.02.12.2022
566;30;Lawe Beringin (Lawe Bekhingin);24662;11.02.12.2023
567;30;Lawe Ger Ger;24662;11.02.12.2024
568;30;Simpur Jaya;24662;11.02.12.2025
569;31;Salang Baru;24660;11.02.13.2001
570;31;Ranto Dior/Diur;24660;11.02.13.2002
571;31;Lembah Alas;24660;11.02.13.2003
572;31;Tenembak/Tenebak Lang-Lang;24660;11.02.13.2004
573;31;Salang Sigotom;24660;11.02.13.2005
574;31;Tualang Lama;24660;11.02.13.2006
575;31;Gusung Batu;24660;11.02.13.2007
576;31;Kaya Pangur;24660;11.02.13.2008
577;31;Sepakat;24660;11.02.13.2009
578;31;Lawe Pangkat;24660;11.02.13.2010
579;31;Bunga Melur (Bunga Melur Gabungan);24660;11.02.13.2011
580;31;Penampaan;24660;11.02.13.2012
581;31;Terutung Mbelang;24660;11.02.13.2013
582;31;Salang Muara;24660;11.02.13.2014
583;31;Lawe Hakhum;24660;11.02.13.2015
584;31;Tanoh Khukahen;24660;11.02.13.2016
585;31;Tading Ni Ulihi (Tading Niulihi);24660;11.02.13.2017
586;31;Peseluk Pesimbe (Pesuluk Pesimbe);24660;11.02.13.2018
587;31;Kane Lot;24660;11.02.13.2019
588;31;Muhajirin;24660;11.02.13.2020
589;31;Beriring Naru;24660;11.02.13.2021
590;31;Kati Jeroh;24660;11.02.13.2022
591;32;Terutung Megara Lawe Pasaran;24670;11.02.14.2001
592;32;Kisam Gabungan (Kisam);24670;11.02.14.2002
593;32;Kisam Kute Pasir;24670;11.02.14.2003
594;32;Lawe Sumur;24670;11.02.14.2004
595;32;Lawe Sumur Baru;24670;11.02.14.2005
596;32;Kute Lesung;24670;11.02.14.2006
597;32;Berandang;24670;11.02.14.2007
598;32;Kute Bunin;24670;11.02.14.2008
599;32;Buah Pala;24670;11.02.14.2009
600;32;Panosan (Penosan);24670;11.02.14.2010
601;32;Tengku Mbelin (Lawe Pasaran Tengku Mbelin);24670;11.02.14.2011
602;32;Terutung Megahke MBakhu (Terutung Megakhe Bakhu);24670;11.02.14.2012
603;32;Kisam Lestari;24670;11.02.14.2013
604;32;Kisam Kute Rambe;24670;11.02.14.2014
605;32;Lawe Polak;24670;11.02.14.2015
606;32;Lawes Sumur Sepakat (Lawe Sumur Sepakat);24670;11.02.14.2016
607;32;Setia Baru;24670;11.02.14.2017
608;32;Teger Miko;24670;11.02.14.2018
609;33;Salim Pinim I / Satu (Salim Pinim);24674;11.02.15.2001
610;33;Jambur Damar;24674;11.02.15.2002
611;33;Alur Langsat;24674;11.02.15.2003
612;33;Rambah Sayang;24674;11.02.15.2004
613;33;Rumah Luar;24674;11.02.15.2006
614;33;Tenembak Alas;24674;11.02.15.2007
615;33;Lawe Tungkal;24674;11.02.15.2008
616;33;Salim Pinim II;24674;11.02.15.2009
617;33;Jambukh Pekhmate;24674;11.02.15.2010
618;33;Khutung Mbelang;24674;11.02.15.2011
619;33;Timang Rasa (Timang Khase);24674;11.02.15.2012
620;33;Stambul Jaya;24674;11.02.15.2013
621;33;Alur Nangke (Alukh Nangke);24674;11.02.15.2014
622;33;Kute Mejile;24674;11.02.15.2015
623;34;Bintang Alga Musara;24677;11.02.16.2001
624;34;Bintang Bukit Indah (Bukit Bintang Indah);24677;11.02.16.2002
625;34;Tanjung Sari;24677;11.02.16.2003
626;34;Bun-bun Alas (Bunbun Alas);24677;11.02.16.2004
627;34;Naga Timbul;24677;11.02.16.2005
628;34;Gunung Pak-Pak;24677;11.02.16.2006
629;34;Bukit Meriah (Bukit Mekhiah);24677;11.02.16.2007
630;34;Permata Musara;24677;11.02.16.2008
631;34;Laut Tawar;24677;11.02.16.2009
632;34;Kane Mende;24677;11.02.16.2010
633;34;Lawe Sekhakut;24677;11.02.16.2011
634;34;Bunbun Indah (Bunbun Indah War);24677;11.02.16.2012
635;34;Suka Damai;24677;11.02.16.2013
636;34;Tuah Kekhine (Tanah Khekhine);24677;11.02.16.2014
637;34;Punce Nali;24677;11.02.16.2015
638;34;Sade Ate;24677;11.02.16.2016
639;34;Akhih Majile;24677;11.02.16.2017
640;34;Ukhat Peseluk;24677;11.02.16.2018
641;34;Tunas Mude;24677;11.02.16.2019
642;34;Gaye Sendah;24677;11.02.16.2020
643;34;Kute Hakhapen (Hakhapen);24677;11.02.16.2021
644;34;Kompas;24677;11.02.16.2022
645;34;Sepakat;24677;11.02.16.2023
646;35;Alue Luddin Sa (Alur Ludin I / Satu);24455;11.03.01.2001
647;35;Alue Luddin Dua (Alur Ludin II / Dua);24455;11.03.01.2002
648;35;Alue Dalam;24455;11.03.01.2003
649;35;Dama Pulo Sa (Dama Pulo I);24455;11.03.01.2004
650;35;Dama Pulo Dua (Dama Polo II);24455;11.03.01.2005
651;35;Buket Kulam;24455;11.03.01.2006
652;35;Seuneubok Teungoh;24455;11.03.01.2007
653;35;Jungka Gajah;24455;11.03.01.2008
654;35;Seuneubok Simpang;24455;11.03.01.2009
655;35;Matang Pineung;24455;11.03.01.2010
656;35;Lhok Geulumpang;24455;11.03.01.2011
657;35;Blang Buket;24455;11.03.01.2012
658;35;Meunasah Keutapang;24455;11.03.01.2013
659;35;Buket Rumia/Rumiya;24455;11.03.01.2014
660;35;Alue Gadeng;24455;11.03.01.2015
661;35;Kapai Baro;24455;11.03.01.2016
662;35;Seuneubok Tuha Sa (Seuneubok Tuha I);24455;11.03.01.2017
663;35;Seuneubok Tuha Dua (Seuneubok Tuha II);24455;11.03.01.2018
664;35;Seuneubok Buloh;24455;11.03.01.2019
665;35;Gaseh Sayang;24455;11.03.01.2020
666;35;Alue Lhok (Alur Lhok);24455;11.03.01.2021
667;35;Trieng Gadeng;24455;11.03.01.2022
668;35;Grong-Grong;24455;11.03.01.2023
669;35;Matang Geuto (Matang Geutou);24455;11.03.01.2024
670;35;Alue Merbo (Alur Merbo);24455;11.03.01.2025
671;35;Buket Raya;24455;11.03.01.2026
672;35;Gampong Keude (Kampung Keude);24455;11.03.01.2027
673;35;Peukan Idi Cut (Keude Idi Cut);24455;11.03.01.2028
674;35;Gampong Beunot (Kampung Beunot);24455;11.03.01.2029
675;35;Seuneubok Baroh;24455;11.03.01.2030
676;35;Teupin Drum;24455;11.03.01.2031
677;35;Kuala Idi Cut;24455;11.03.01.2032
678;35;Seuneubok Aceh;24455;11.03.01.2034
679;35;Gampong Baro (Kampung Baro);24455;11.03.01.2035
680;35;Bagok Panah Sa (Bagok Panah I);24455;11.03.01.2036
681;35;Bagok Panah Dua (Bagok Panah II);24455;11.03.01.2037
682;35;Bagok Panah Lhee (Bagok Panah III);24455;11.03.01.2038
683;35;Bagok Panah Peut (Bagok Panah IV);24455;11.03.01.2039
684;35;Buket Tualang;24455;11.03.01.2040
685;35;Keumuneng Sa (Kemuning I);24455;11.03.01.2041
686;35;Keumuneng Dua (Kemuning II);24455;11.03.01.2042
687;35;Keumuneng Lhee (Kemuning III);24455;11.03.01.2043
688;35;Keumuneng Peut (Kemuning IV);24455;11.03.01.2044
689;35;Keumuneng Limong (Kemuning V);24455;11.03.01.2045
690;35;Meunasah Blang;24455;11.03.01.2046
691;36;Blang Keumahang (Blang Keumuhang);24459;11.03.02.2001
692;36;Blang Jambee;24459;11.03.02.2002
693;36;Keumuneng;24459;11.03.02.2003
694;36;Ladang Baro;24459;11.03.02.2004
695;36;Buket Panyang;24459;11.03.02.2005
696;36;Seuneubok Rambong;24459;11.03.02.2006
697;36;Seuneubok Baro;24459;11.03.02.2007
698;36;Blang Mideun;24459;11.03.02.2008
699;36;Paya Bakong;24459;11.03.02.2009
700;36;Teupin Raya;24459;11.03.02.2010
701;36;Lhok Rambong;24459;11.03.02.2011
702;36;Julok Tunong;24459;11.03.02.2012
703;36;Ulee Ateung;24459;11.03.02.2013
704;36;Ulee Blang;24459;11.03.02.2014
705;36;Labuhan (Labohan);24459;11.03.02.2015
706;36;Naleung;24459;11.03.02.2016
707;36;Mane Rampak;24459;11.03.02.2017
708;36;Matang;24459;11.03.02.2018
709;36;Blang Uyok;24459;11.03.02.2019
710;36;Blang Pauh/Paoh Satu;24459;11.03.02.2020
711;36;Blang Pauh/Paoh Dua;24459;11.03.02.2021
712;36;Ulee Tanoh;24459;11.03.02.2022
713;36;Keude Kuta Binjei;24459;11.03.02.2023
714;36;Bukit Seroja (Buket Seuraja / Seraja);24459;11.03.02.2024
715;36;Kuala Geulumpang;24459;11.03.02.2025
716;36;Gampong Baro;24459;11.03.02.2026
717;36;Tumpok Teungoh;24459;11.03.02.2027
718;36;Seumatang;24459;11.03.02.2028
719;36;Ujong Tunong;24459;11.03.02.2029
720;36;Bukit Dindeng;24459;11.03.02.2030
721;36;Paya Pasi;24459;11.03.02.2031
722;36;Alue Cek Doi;24459;11.03.02.2032
723;36;Blang Gleum;24459;11.03.02.2033
724;36;Tanjong Tok Blang;24459;11.03.02.2034
725;36;Buket Makmu (Bukit Makmur);24459;11.03.02.2035
726;36;Lhok Seuntang;24459;11.03.02.2036
727;36;Simpang Lhee;24459;11.03.02.2037
728;37;Gampong Jawa;24442;11.03.03.2001
729;37;Keude Blang;24442;11.03.03.2002
730;37;Tanoh Anoe;24442;11.03.03.2003
731;37;Kuala Peudawa Puntong;24442;11.03.03.2004
732;37;Gampong Aceh;24442;11.03.03.2005
733;37;Kuta Blang;24442;11.03.03.2006
734;37;Gampong Tanjong;24442;11.03.03.2007
735;37;Blang Geulumpang;24442;11.03.03.2008
736;37;Meunasah Pu'uk;24442;11.03.03.2009
737;37;Bantayan Timu;24442;11.03.03.2010
738;37;Keutapang Mameh;24442;11.03.03.2011
739;37;Seuneubok Rambong;24442;11.03.03.2012
740;37;Kuala Idi;24442;11.03.03.2013
741;37;Keude Aceh;24442;11.03.03.2014
742;37;Seuneubok Bacee;24442;11.03.03.2023
743;37;Titi Baro;24442;11.03.03.2029
744;37;Tanjong Kapai;24442;11.03.03.2047
745;37;Alue Dua Muka O;24442;11.03.03.2048
746;37;Alue Dua Muka S;24442;11.03.03.2049
747;37;Ulee Blang;24442;11.03.03.2050
748;37;Buket Jok;24442;11.03.03.2051
749;37;Buket Meulinteung;24442;11.03.03.2052
750;37;Gampong Jalan;24442;11.03.03.2053
751;37;Teupin Batee;24442;11.03.03.2054
752;37;Buket Langa;24442;11.03.03.2055
753;37;Buket Pala;24442;11.03.03.2056
754;37;Buket Juara;24442;11.03.03.2057
755;37;Seuneubok Tutong;24442;11.03.03.2058
756;37;Seuneubok Tuha;24442;11.03.03.2059
757;37;Sampoimah;24442;11.03.03.2060
758;37;Dama pulo;24442;11.03.03.2061
759;37;Gureb Blang (Gureb Blang Gampong Jawa);24442;11.03.03.2062
760;37;Gampong Baro;24442;11.03.03.2064
761;37;Seuneubok Teungoh Peudawa Puntong;24442;11.03.03.2065
762;37;Kuta Lawah;24442;11.03.03.2067
763;38;Jambo Labu;24452;11.03.04.2001
764;38;Alue Canang;24452;11.03.04.2002
765;38;Alue Drien;24452;11.03.04.2003
766;38;Buket Tiga;24452;11.03.04.2004
767;38;Benteng;24452;11.03.04.2005
768;38;Afeling II Bukit (Afdeling II Bukit / Buket);24452;11.03.04.2006
769;38;Keumuneng Hulu (Kemuning Hulu);24452;11.03.04.2007
770;38;Peutow;24452;11.03.04.2008
771;38;Alue Buloh/Baloh;24452;11.03.04.2009
772;38;Alue Teh;24452;11.03.04.2010
773;38;Paya Rambong;24452;11.03.04.2011
774;38;Alue Gadeng Sa (Alue Gadeng Satu);24452;11.03.04.2012
775;38;Paya Tampah;24452;11.03.04.2013
776;38;Paya Bili II (Dua);24452;11.03.04.2014
777;38;Paya Bili Sa (Paya Bili I / Satu);24452;11.03.04.2015
778;38;Paya Peulawi;24452;11.03.04.2016
779;38;Keude Birem;24452;11.03.04.2017
780;38;Bayeun;24452;11.03.04.2018
781;38;Aramiyah;24452;11.03.04.2019
782;38;Blang Tualang;24452;11.03.04.2020
783;38;Buket Seuleumak;24452;11.03.04.2021
784;38;Birem Rayeuk;24452;11.03.04.2022
785;38;Alue Gadeng;24452;11.03.04.2023
786;38;Alue Gadeng Dua;24452;11.03.04.2024
787;38;Alue Sentang;24452;11.03.04.2025
788;38;Merbau II (Merbou Dua);24452;11.03.04.2026
789;38;Alue Nyamoek (Alue Nyamuk);24452;11.03.04.2027
790;39;Lokop;24460;11.03.05.2001
791;39;Terujak;24460;11.03.05.2002
792;39;Tualang;24460;11.03.05.2003
793;39;Leles;24460;11.03.05.2004
794;39;Ujung Karang;24460;11.03.05.2005
795;39;Nalon;24460;11.03.05.2006
796;39;Jering;24460;11.03.05.2007
797;39;Loot;24460;11.03.05.2008
798;39;Seku Alan (Sekualan);24460;11.03.05.2009
799;39;Sunti;24460;11.03.05.2010
800;39;Umah Taring;24460;11.03.05.2011
801;39;Bunin;24460;11.03.05.2012
802;39;Sembuang;24460;11.03.05.2013
803;39;Seuleumak;24460;11.03.05.2014
804;39;Mesir;24460;11.03.05.2015
805;39;Rampah;24460;11.03.05.2016
806;39;Arul Durin;24460;11.03.05.2022
807;40;Keude Bagok Sa;24467;11.03.06.2001
808;40;Keude Bagok Dua (Gampong Keude Bagok Dua);24467;11.03.06.2002
809;40;Asan Tanjong;24467;11.03.06.2003
810;40;Bantayan;24467;11.03.06.2004
811;40;Matang Seuleumak;24467;11.03.06.2005
812;40;Teupin Pukat;24467;11.03.06.2006
813;40;Matang Neuheun;24467;11.03.06.2007
814;40;Kuala Bagok;24467;11.03.06.2008
815;40;Meunasah Teungoh;24467;11.03.06.2009
816;40;Medang Ara;24467;11.03.06.2010
817;40;Peulawi;24467;11.03.06.2011
818;40;Baroh Bugeng;24467;11.03.06.2012
819;40;Seumatang Aron;24467;11.03.06.2013
820;40;Blang Panjou;24467;11.03.06.2014
821;40;Pulo U;24467;11.03.06.2025
822;40;Cot Asan;24467;11.03.06.2026
823;40;Paya Enjee;24467;11.03.06.2027
824;40;Seuleumak Muda;24467;11.03.06.2028
825;40;Matang Panyang;24467;11.03.06.2029
826;40;Meunasah Hagu;24467;11.03.06.2030
827;40;Matang Kunyet;24467;11.03.06.2031
828;40;Buket Panjou;24467;11.03.06.2032
829;40;Buket Meurak;24467;11.03.06.2033
830;40;Buket Panyang;24467;11.03.06.2034
831;40;Seuneubok Dalam;24467;11.03.06.2035
832;40;Gampong Mesjid;24467;11.03.06.2036
833;40;Alue Siwah Serdang;24467;11.03.06.2037
834;40;Gampong Lhee;24467;11.03.06.2038
835;40;Beurandang;24467;11.03.06.2039
836;40;Gampong Jalan;24467;11.03.06.2040
837;40;Seuneubok Rambong;24467;11.03.06.2041
838;41;Pasir Putih;24453;11.03.07.2001
839;41;Tualang;24453;11.03.07.2002
840;41;Keude Peureulak;24453;11.03.07.2003
841;41;Leuge;24453;11.03.07.2004
842;41;Uteun Dama;24453;11.03.07.2005
843;41;Punti;24453;11.03.07.2006
844;41;Alue Dua Paya Gajah;24453;11.03.07.2007
845;41;Blang Bitra;24453;11.03.07.2008
846;41;Kuala Bugak;24453;11.03.07.2009
847;41;Paya Lipah;24453;11.03.07.2010
848;41;Seumatang Muda Itam;24453;11.03.07.2011
849;41;Lhok Dalam;24453;11.03.07.2012
850;41;Beusa Meuranoe;24453;11.03.07.2013
851;41;Bangka Rimung;24453;11.03.07.2014
852;41;Tanoh Rata;24453;11.03.07.2015
853;41;Bandrong;24453;11.03.07.2016
854;41;Blang Balok;24453;11.03.07.2017
855;41;Cot Muda Itam;24453;11.03.07.2018
856;41;Keumuneng;24453;11.03.07.2019
857;41;Kuala Leuge;24453;11.03.07.2020
858;41;Balee Buya;24453;11.03.07.2021
859;41;Alue Nibong;24453;11.03.07.2022
860;41;Seuneubok Peusangan;24453;11.03.07.2023
861;41;Seuneubok Aceh;24453;11.03.07.2024
862;41;Seuneubok Pidie;24453;11.03.07.2025
863;41;Dama Tutong;24453;11.03.07.2026
864;41;Matang Gleum;24453;11.03.07.2027
865;41;Lubok Pempeng;24453;11.03.07.2028
866;41;Buket Pala;24453;11.03.07.2029
867;41;Paya Kalui;24453;11.03.07.2030
868;41;Cek Mbon;24453;11.03.07.2031
869;41;Paya Meuligou;24453;11.03.07.2032
870;41;Blang Simpo;24453;11.03.07.2033
871;41;Blang Batee;24453;11.03.07.2034
872;41;Matang Peulawi (Matang Pelawi);24453;11.03.07.2035
873;41;Cot Geulumpang;24453;11.03.07.2036
874;41;Alue Rambong;24453;11.03.07.2037
875;41;Cot Keh;24453;11.03.07.2038
876;42;Bayeun (Gampong Bayeun);24451;11.03.08.2001
877;42;Rantau Panjang;24451;11.03.08.2002
878;42;Alue Raya;24451;11.03.08.2003
879;42;Alue Kumba;24451;11.03.08.2004
880;42;Seuneubok Dalam;24451;11.03.08.2005
881;42;Alue Seuleumak;24451;11.03.08.2006
882;42;Sarah Kayee;24451;11.03.08.2007
883;42;Damar Siput;24451;11.03.08.2008
884;42;Simpang Peut;24451;11.03.08.2009
885;42;Simpang Aneuh;24451;11.03.08.2010
886;42;Alue Punti;24451;11.03.08.2011
887;42;Alue Kaul/Kaol;24451;11.03.08.2012
888;42;Sarah Teube (Sarah Teubee);24451;11.03.08.2013
889;42;Alue Tuwi;24451;11.03.08.2014
890;43;Peulalu;24465;11.03.09.2001
891;43;Nicah Awe;24465;11.03.09.2002
892;43;Alue Buloh Sa (Alue Buloh Satu);24465;11.03.09.2003
893;43;Alue Buloh Dua;24465;11.03.09.2004
894;43;Teupin Breuh;24465;11.03.09.2005
895;43;Matang Rayeuk;24465;11.03.09.2006
896;43;Matang Kumbang;24465;11.03.09.2007
897;43;Blang Nie/Me;24465;11.03.09.2008
898;43;Bantayan;24465;11.03.09.2010
899;43;Matang Weng;24465;11.03.09.2011
900;43;Alue Mulieng;24465;11.03.09.2012
901;43;Pucok Alue Dua;24465;11.03.09.2013
902;43;Gampong Blang;24465;11.03.09.2014
903;43;Keude Tuha;24465;11.03.09.2015
904;43;Kuala Simpang Ulim;24465;11.03.09.2016
905;43;Lampoh Rayeuk (Lampuh Rayeuk);24465;11.03.09.2017
906;43;Teupin Mamplam;24465;11.03.09.2018
907;43;Titi Baroh (Titi Barueh / Baroeh);24465;11.03.09.2019
908;43;Pucok Alue Sa (Pucok Alue Satu);24465;11.03.09.2020
909;43;Pucok Alue Barat;24465;11.03.09.2021
910;43;Arakundo (Ara Kundo);24465;11.03.09.2022
911;43;Gampong Baro;24465;11.03.09.2023
912;43;Matang Seupeng;24465;11.03.09.2024
913;44;Paya Unou;24441;11.03.10.2001
914;44;Seuneubok Johan;24441;11.03.10.2002
915;44;Seuneubok Baro;24441;11.03.10.2003
916;44;Pulo Blang;24441;11.03.10.2004
917;44;Blang Barom;24441;11.03.10.2005
918;44;Seuneubok Dalam;24441;11.03.10.2006
919;44;Seuleumak Muda (Seulemak Muda);24441;11.03.10.2007
920;44;Bhom Lama;24441;11.03.10.2008
921;44;Pasi Puteh (Pasir Putih);24441;11.03.10.2009
922;44;Alue Dua;24441;11.03.10.2010
923;44;Buket Pala Bsp;24441;11.03.10.2011
924;44;Mata Ie;24441;11.03.10.2012
925;44;Alue Udep;24441;11.03.10.2013
926;44;Seumali (Seumaly);24441;11.03.10.2014
927;44;Punti Payong;24441;11.03.10.2015
928;44;Paya Palas;24441;11.03.10.2016
929;44;Tampak;24441;11.03.10.2017
930;44;Kliet;24441;11.03.10.2018
931;44;Alue Geunteng;24441;11.03.10.2019
932;44;Pertamina;24441;11.03.10.2020
933;44;Alue Batee;24441;11.03.10.2021
934;44;Beurandang;24441;11.03.10.2022
935;44;Seumanah Jaya (Seuneubok Jaya);24441;11.03.10.2024
936;45;Blang Seunong;24463;11.03.11.2001
937;45;Suka Damai;24463;11.03.11.2002
938;45;Pante Labu;24463;11.03.11.2003
939;45;Pante Rambong;24463;11.03.11.2004
940;45;Alue Ie Mirah;24463;11.03.11.2005
941;45;Seuneubok Tuha;24463;11.03.11.2006
942;45;Seuneubok Saboh;24463;11.03.11.2007
943;45;Buket Kareung (Buket Kareng);24463;11.03.11.2008
944;45;Buket Bata;24463;11.03.11.2009
945;45;Meunasah Tunong;24463;11.03.11.2010
946;45;Meunasah Teungoh;24463;11.03.11.2011
947;45;Keude Baro;24463;11.03.11.2012
948;45;Matang Perlak (Peureulak);24463;11.03.11.2013
949;45;Grong Grong;24463;11.03.11.2014
950;45;Matang Kruet;24463;11.03.11.2015
951;45;Meunasah Leubok;24463;11.03.11.2016
952;45;Pante Panah;24463;11.03.11.2017
953;45;Paya Demam Sa (Paya Demam / Deumam Satu);24463;11.03.11.2018
954;45;Paya Demam/Deumam Dua;24463;11.03.11.2019
955;45;Paya Demam/Deumam Lhee;24463;11.03.11.2020
956;45;Matang Pudeng;24463;11.03.11.2021
957;45;Putoh Sa (Putoh Satu);24463;11.03.11.2022
958;45;Putoh Dua;24463;11.03.11.2023
959;45;Sah Raja;24463;11.03.11.2024
960;45;Sijudo;24463;11.03.11.2025
961;46;Madat;24462;11.03.12.2001
962;46;Matang Keupula Sa (Matang Kupula / Keupula Satu);24462;11.03.12.2002
963;46;Matang Kupula/Keupula Dua;24462;11.03.12.2003
964;46;Matang Kupula/Keupula Lhee;24462;11.03.12.2004
965;46;Ulee Ateung;24462;11.03.12.2005
966;46;Blang Ubit;24462;11.03.12.2006
967;46;Matang Guru;24462;11.03.12.2007
968;46;Pantee Bayam (Pante Bayam);24462;11.03.12.2008
969;46;Meunasah Asan;24462;11.03.12.2009
970;46;Meunasah Tingkeum;24462;11.03.12.2010
971;46;Lueng Dua;24462;11.03.12.2011
972;46;Lueng Peut;24462;11.03.12.2012
973;46;Paya Deumam/Demam Peut;24462;11.03.12.2013
974;46;Abeuk Geulanteu;24462;11.03.12.2014
975;46;Rambong Lop;24462;11.03.12.2015
976;46;Tanjong Ara (Tanjung Ara);24462;11.03.12.2016
977;46;Matang Jrok;24462;11.03.12.2017
978;46;Paya Naden;24462;11.03.12.2018
979;46;Tanjong Minjei (Tanjung Minjei);24462;11.03.12.2019
980;46;Pante Merbo (Meureubo);24462;11.03.12.2020
981;46;Blang Awe;24462;11.03.12.2021
982;46;Bintah;24462;11.03.12.2022
983;46;Seuneubok Pidie;24462;11.03.12.2023
984;46;Blang Andam;24462;11.03.12.2024
985;46;Matang Nibong;24462;11.03.12.2025
986;46;Lueng Sa (Lueng Satu);24462;11.03.12.2026
987;47;Seuneubok Bayu;24457;11.03.13.2001
988;47;Alue Ie Itam;24457;11.03.13.2002
989;47;Blang Nisan (Blang Nisam);24457;11.03.13.2003
990;47;Bandar Baro;24457;11.03.13.2004
991;47;Alue Patong;24457;11.03.13.2005
992;47;Alue Ie Mirah;24457;11.03.13.2006
993;47;Suka Makmur;24457;11.03.13.2007
994;47;Jambo Balee;24457;11.03.13.2008
995;47;Jambo Lubok;24457;11.03.13.2009
996;47;Seuneubok Cina;24457;11.03.13.2010
997;47;Pelita Sagop Jaya;24457;11.03.13.2011
998;47;Perkebunan Julok Rayeuk Selatan;24457;11.03.13.2012
999;47;Perkebunan Julok Rayeuk Utara;24457;11.03.13.2013
1000;48;Seuneubok Buloh;24443;11.03.14.2001
1001;48;Seuneubok Baro;24443;11.03.14.2002
1002;48;Seuneubok Meureudu (Meurudu);24443;11.03.14.2003
1003;48;Seuneubok Teupin Panah;24443;11.03.14.2004
1004;48;Teupin Panah (Gampong Teupin Panah);24443;11.03.14.2005
1005;48;Gampong Keumuneng (Keumuning);24443;11.03.14.2006
1006;48;Keude Keumuneng;24443;11.03.14.2007
1007;48;Keumuneng Lhok;24443;11.03.14.2008
1008;48;Paya Awe / Awee;24443;11.03.14.2009
1009;48;Paya Gaboh;24443;11.03.14.2010
1010;48;Padang Kasah;24443;11.03.14.2011
1011;48;Buket Teukuh;24443;11.03.14.2012
1012;48;Buket Pu'uk (Buket Puuk);24443;11.03.14.2013
1013;48;Blang Minjei;24443;11.03.14.2014
1014;48;Alue Kumbang A;24443;11.03.14.2015
1015;48;Alue Kumbang M;24443;11.03.14.2016
1016;48;Alue Lhok;24443;11.03.14.2017
1017;48;Seuneubok Buya;24443;11.03.14.2018
1018;48;Seuneubok Drien;24443;11.03.14.2019
1019;48;Bantayan Barat;24443;11.03.14.2020
1020;48;Blang Guci (Seguci);24443;11.03.14.2021
1021;48;Buket Rumiya;24443;11.03.14.2022
1022;48;Seuneubok Punti;24443;11.03.14.2023
1023;48;Seuneubok Jalan;24443;11.03.14.2024
1024;48;Seuneubok Dalam;24443;11.03.14.2025
1025;49;Jalan Dua;24458;11.03.15.2001
1026;49;Jambo Reuhat;24458;11.03.15.2002
1027;49;Seuneubok Benteng;24458;11.03.15.2003
1028;49;Seuneubok Pango (Seuneubok Pangou);24458;11.03.15.2004
1029;49;Seuneubok Simpang;24458;11.03.15.2005
1030;49;Seuneubok Kandang;24458;11.03.15.2006
1031;49;Ulee Jalan;24458;11.03.15.2007
1032;49;Uram Jalan;24458;11.03.15.2008
1033;49;Seuneubok Bayu;24458;11.03.15.2009
1034;49;Blang Rambong;24458;11.03.15.2010
1035;49;Buket Drien;24458;11.03.15.2011
1036;49;Panton Rayeuk A;24458;11.03.15.2012
1037;49;Panton Rayeuk B;24458;11.03.15.2013
1038;49;Panton Rayeuk M;24458;11.03.15.2014
1039;49;Panton Rayeuk T;24458;11.03.15.2015
1040;49;Paya Laman;24458;11.03.15.2016
1041;50;Gampong/Kampung Keude;24469;11.03.16.2001
1042;50;Meunasah Krueng;24469;11.03.16.2002
1043;50;Kuta Baro;24469;11.03.16.2003
1044;50;Alue Batee;24469;11.03.16.2004
1045;50;Matang Rayeuk;24469;11.03.16.2005
1046;50;Paya Bili Dua;24469;11.03.16.2006
1047;50;Alue Ie Itam;24469;11.03.16.2007
1048;50;Asan Rampak;24469;11.03.16.2008
